id	title	title_uri	title_source	start	parent_name	parent_id
23268	Madrasaẗ Ilyās al-Mawlỳ ibn Ramaḍān	https://ismi.mpiwg-berlin.mpg.de/place/23268	ISMI	0700		
23251	Madrasaẗ Šayḫ Muḥammad Afandī	https://ismi.mpiwg-berlin.mpg.de/place/23251	ISMI	0700		
86912	Madrid	https://ismi.mpiwg-berlin.mpg.de/place/86912	ISMI	0700	Spain	#174730
478778	Maġrib	https://ismi.mpiwg-berlin.mpg.de/place/478778	ISMI	0700	North Africa	#93622
86446	Mahachqala	https://ismi.mpiwg-berlin.mpg.de/place/86446	ISMI	0700	Russia	#174659
87719	Makhachqala	https://ismi.mpiwg-berlin.mpg.de/place/87719	ISMI	0700	Russia	#174659
140728	Malaga	https://ismi.mpiwg-berlin.mpg.de/place/140728	ISMI	0700	Spain	#174730
85376	Malatya	https://ismi.mpiwg-berlin.mpg.de/place/85376	ISMI	0700	Turkey	#174510
87080	Manchester	https://ismi.mpiwg-berlin.mpg.de/place/87080	ISMI	0700	UK	#174533
87295	Manisa	https://ismi.mpiwg-berlin.mpg.de/place/87295	ISMI	0700	Turkey	#174510
85354	Marāgha	https://ismi.mpiwg-berlin.mpg.de/place/85354	ISMI	0700		
85558	Marāgha/Baghdad*	https://ismi.mpiwg-berlin.mpg.de/place/85558	ISMI	0700		
441899	Maraş (Kahramanmaraş)	https://ismi.mpiwg-berlin.mpg.de/place/441899	ISMI	0700	Turkey	#174510
312831	Mardin	https://ismi.mpiwg-berlin.mpg.de/place/312831	ISMI	0700	Turkey	#174510
85336	Marrakech (Morocco)	https://ismi.mpiwg-berlin.mpg.de/place/85336	ISMI	0700		
153834	Marw	https://ismi.mpiwg-berlin.mpg.de/place/153834	ISMI	0700	Turkmenistan	#178885
390282	Marwarrüḏ	https://ismi.mpiwg-berlin.mpg.de/place/390282	ISMI	0700	Afghanistan	#179798
86575	Mar`ashi	https://ismi.mpiwg-berlin.mpg.de/place/86575	ISMI	0700		
87957	Mashhad	https://ismi.mpiwg-berlin.mpg.de/place/87957	ISMI	0700	Iran	#174469
87301	Konya	https://ismi.mpiwg-berlin.mpg.de/place/87301	ISMI	0700	Turkey	#174510
93604	Kufa	https://ismi.mpiwg-berlin.mpg.de/place/93604	ISMI	0700	Iraq	#173298
525086	Kütahya	https://ismi.mpiwg-berlin.mpg.de/place/525086	ISMI	0700	Turkey	#174510
440170	Kuwait	https://ismi.mpiwg-berlin.mpg.de/place/440170	ISMI	0700		
440173	Kuwait City	https://ismi.mpiwg-berlin.mpg.de/place/440173	ISMI	0700	Kuwait	#440170
443486	Ladik	https://ismi.mpiwg-berlin.mpg.de/place/443486	ISMI	0700	Turkey	#174510
87930	Lahore	https://ismi.mpiwg-berlin.mpg.de/place/87930	ISMI	0700	Pakistan	#179735
442709	Māwaẗ	https://ismi.mpiwg-berlin.mpg.de/place/442709	ISMI	0700	Sulaymaniyah	#442705
498926	Mazandaran	https://ismi.mpiwg-berlin.mpg.de/place/498926	ISMI	0700	Iran	#174469
127632	Mecca	https://ismi.mpiwg-berlin.mpg.de/place/127632	ISMI	0700	Saudi Arabia	#179081
87879	Medina	https://ismi.mpiwg-berlin.mpg.de/place/87879	ISMI	0700	Saudi Arabia	#179081
426724	Mehdia	https://ismi.mpiwg-berlin.mpg.de/place/426724	ISMI	0700	Tunisia	#173557
318030	Mersin/Tarsus	https://ismi.mpiwg-berlin.mpg.de/place/318030	ISMI	0700	Turkey	#174510
485679	Merv	https://ismi.mpiwg-berlin.mpg.de/place/485679	ISMI	0700	Turkmenistan	#178885
87404	Milan	https://ismi.mpiwg-berlin.mpg.de/place/87404	ISMI	0700	Italy	#173763
69524	Mocha	https://ismi.mpiwg-berlin.mpg.de/place/69524	ISMI	0700	Yemen	#178900
87483	Montpelier	https://ismi.mpiwg-berlin.mpg.de/place/87483	ISMI	0700	USA	#173554
88035	Montreal	https://ismi.mpiwg-berlin.mpg.de/place/88035	ISMI	0700	Canada	#179459
173531	Morocco	https://ismi.mpiwg-berlin.mpg.de/place/173531	ISMI	0700		
86758	Moscow	https://ismi.mpiwg-berlin.mpg.de/place/86758	ISMI	0700	Russia	#174659
85483	Mosul	https://ismi.mpiwg-berlin.mpg.de/place/85483	ISMI	0700	Iraq	#173298
86422	Mysore	https://ismi.mpiwg-berlin.mpg.de/place/86422	ISMI	0700	India	#174638
87804	Najaf	https://ismi.mpiwg-berlin.mpg.de/place/87804	ISMI	0700	Iraq	#173298
445345	Nakhchivan	https://ismi.mpiwg-berlin.mpg.de/place/445345	ISMI	0700	Azerbaijan	#178920
310373	Nasā	https://ismi.mpiwg-berlin.mpg.de/place/310373	ISMI	0700	Turkmenistan	#178885
428715	Nasaf	https://ismi.mpiwg-berlin.mpg.de/place/428715	ISMI	0700		
87234	Navsari	https://ismi.mpiwg-berlin.mpg.de/place/87234	ISMI	0700	India	#174638
530136	Mukalla	https://ismi.mpiwg-berlin.mpg.de/place/530136	ISMI	0700	Yemen	#178900
87556	Mumbai	https://ismi.mpiwg-berlin.mpg.de/place/87556	ISMI	0700	India	#174638
87231	Munich	https://ismi.mpiwg-berlin.mpg.de/place/87231	ISMI	0700	Germany	#174492
87347	Muradabad, India	https://ismi.mpiwg-berlin.mpg.de/place/87347	ISMI	0700		
431843	Murcia	https://ismi.mpiwg-berlin.mpg.de/place/431843	ISMI	0700	Spain	#174730
93622	North Africa	https://ismi.mpiwg-berlin.mpg.de/place/93622	ISMI	0700		
350648	Nūr Aḥmadiyya	https://ismi.mpiwg-berlin.mpg.de/place/350648	ISMI	0700	ʿAkkā	#350573
174707	Netherlands	https://ismi.mpiwg-berlin.mpg.de/place/174707	ISMI	0700		
88323	New Haven, CT	https://ismi.mpiwg-berlin.mpg.de/place/88323	ISMI	0700	USA	#173554
87609	New York	https://ismi.mpiwg-berlin.mpg.de/place/87609	ISMI	0700	USA	#173554
86603	Niğde	https://ismi.mpiwg-berlin.mpg.de/place/86603	ISMI	0700	Turkey	#174510
178897	Nigeria	https://ismi.mpiwg-berlin.mpg.de/place/178897	ISMI	0700		
482817	Niksar	https://ismi.mpiwg-berlin.mpg.de/place/482817	ISMI	0700	Anatolia	#482813
85301	Nīshābūr	https://ismi.mpiwg-berlin.mpg.de/place/85301	ISMI	0700		
134677	Nisibis	https://ismi.mpiwg-berlin.mpg.de/place/134677	ISMI	0700	Syria	#174694
43390	Niẓāmiyya	https://ismi.mpiwg-berlin.mpg.de/place/43390	ISMI	0700	Baghdad	#167760
87742	Odessa	https://ismi.mpiwg-berlin.mpg.de/place/87742	ISMI	0700		
156139	Oran	https://ismi.mpiwg-berlin.mpg.de/place/156139	ISMI	0700	Algeria	#173275
443952	Osmancık	https://ismi.mpiwg-berlin.mpg.de/place/443952	ISMI	0700	Çorum	#86378
517299	Otlukbeli	https://ismi.mpiwg-berlin.mpg.de/place/517299	ISMI	0700	Erzincan	#87114
86816	Oxford	https://ismi.mpiwg-berlin.mpg.de/place/86816	ISMI	0700	UK	#174533
179735	Pakistan	https://ismi.mpiwg-berlin.mpg.de/place/179735	ISMI	0700		
276374	Palermo	https://ismi.mpiwg-berlin.mpg.de/place/276374	ISMI	0700	Italy	#173763
179483	Palestine/Israel	https://ismi.mpiwg-berlin.mpg.de/place/179483	ISMI	0700		
86667	Paris	https://ismi.mpiwg-berlin.mpg.de/place/86667	ISMI	0700	France	#174775
87844	Patiala (Kapurthala)	https://ismi.mpiwg-berlin.mpg.de/place/87844	ISMI	0700	India	#174638
86909	Patna	https://ismi.mpiwg-berlin.mpg.de/place/86909	ISMI	0700	India	#174638
88340	Peshawar	https://ismi.mpiwg-berlin.mpg.de/place/88340	ISMI	0700	Pakistan	#179735
44417	Philadelphia, PA	https://ismi.mpiwg-berlin.mpg.de/place/44417	ISMI	0700	USA	#173554
449379	Plovdiv (Filibe)	https://ismi.mpiwg-berlin.mpg.de/place/449379	ISMI	0700	Bulgaria	#449376
86846	Princeton	https://ismi.mpiwg-berlin.mpg.de/place/86846	ISMI	0700	USA	#173554
153698	Qabadiyan (or Qubadiyan modern Nosiri Khusrav in SE Tajikistan)	https://ismi.mpiwg-berlin.mpg.de/place/153698	ISMI	0700	Tajikistan	#179518
493134	Qatar	https://ismi.mpiwg-berlin.mpg.de/place/493134	ISMI	0700		
174008	Qayrawan	https://ismi.mpiwg-berlin.mpg.de/place/174008	ISMI	0700	Tunisia	#173557
463432	Qazwīn	https://ismi.mpiwg-berlin.mpg.de/place/463432	ISMI	0700	Iran	#174469
167982	Qāʾin	https://ismi.mpiwg-berlin.mpg.de/place/167982	ISMI	0700	Qūhistān	#168047
319018	Qift	https://ismi.mpiwg-berlin.mpg.de/place/319018	ISMI	0700	Egypt	#173189
326959	Qinnasrin	https://ismi.mpiwg-berlin.mpg.de/place/326959	ISMI	0700	Syria	#174694
168047	Qūhistān	https://ismi.mpiwg-berlin.mpg.de/place/168047	ISMI	0700	Iran	#174469
457991	Qum	https://ismi.mpiwg-berlin.mpg.de/place/457991	ISMI	0700	Iran	#174469
86749	Rabat	https://ismi.mpiwg-berlin.mpg.de/place/86749	ISMI	0700	Morocco	#173531
86252	Rajab	https://ismi.mpiwg-berlin.mpg.de/place/86252	ISMI	0700	Iraq	#173298
86730	Rampur	https://ismi.mpiwg-berlin.mpg.de/place/86730	ISMI	0700	India	#174638
363352	Raqqa	https://ismi.mpiwg-berlin.mpg.de/place/363352	ISMI	0700		
88250	Rasht	https://ismi.mpiwg-berlin.mpg.de/place/88250	ISMI	0700	Iran	#174469
87984	Rayy	https://ismi.mpiwg-berlin.mpg.de/place/87984	ISMI	0700	Iran	#174469
85672	Rayy (Iran)	https://ismi.mpiwg-berlin.mpg.de/place/85672	ISMI	0700		
87533	Rome	https://ismi.mpiwg-berlin.mpg.de/place/87533	ISMI	0700	Italy	#173763
174659	Russia	https://ismi.mpiwg-berlin.mpg.de/place/174659	ISMI	0700		
108354	Salamanca (Spain)	https://ismi.mpiwg-berlin.mpg.de/place/108354	ISMI	0700	Spain	#174730
179683	Salé	https://ismi.mpiwg-berlin.mpg.de/place/179683	ISMI	0700	Morocco	#173531
362860	Samarqand	https://ismi.mpiwg-berlin.mpg.de/place/362860	ISMI	0700	Uzbekistan	#173272
329068	Samarra	https://ismi.mpiwg-berlin.mpg.de/place/329068	ISMI	0700	Iraq	#173298
502402	Samsun	https://ismi.mpiwg-berlin.mpg.de/place/502402	ISMI	0700	Turkey	#174510
163900	San Lorenzo de El Escorial	https://ismi.mpiwg-berlin.mpg.de/place/163900	ISMI	0700	Spain	#174730
87660	Sana`a	https://ismi.mpiwg-berlin.mpg.de/place/87660	ISMI	0700	Yemen	#178900
85151	Saragossa (Spain)	https://ismi.mpiwg-berlin.mpg.de/place/85151	ISMI	0700		
320173	Sarai (Saraj or Saray)	https://ismi.mpiwg-berlin.mpg.de/place/320173	ISMI	0700	Sarai (Saraj or Saray)	#320173
87807	Sarajevo	https://ismi.mpiwg-berlin.mpg.de/place/87807	ISMI	0700	Bosnia/Herzegovina	#179005
331126	Sarakhs	https://ismi.mpiwg-berlin.mpg.de/place/331126	ISMI	0700	Iran	#174469
313825	Serakhs	https://ismi.mpiwg-berlin.mpg.de/place/313825	ISMI	0700	Turkmenistan	#178885
140114	Seville	https://ismi.mpiwg-berlin.mpg.de/place/140114	ISMI	0700	Spain	#174730
119509	Sfax (Tunisia)	https://ismi.mpiwg-berlin.mpg.de/place/119509	ISMI	0700	Tunisia	#173557
433318	Shahrazur	https://ismi.mpiwg-berlin.mpg.de/place/433318	ISMI	0700	Iraq	#173298
86746	Shibin al-Qum	https://ismi.mpiwg-berlin.mpg.de/place/86746	ISMI	0700	Egypt	#173189
455703	Shikohabad	https://ismi.mpiwg-berlin.mpg.de/place/455703	ISMI	0700	India	#174638
85653	Shiraz	https://ismi.mpiwg-berlin.mpg.de/place/85653	ISMI	0700	Iran	#174469
446245	Shirvān‎	https://ismi.mpiwg-berlin.mpg.de/place/446245	ISMI	0700	Azerbaijan	#178920
4404	Shirwān, Shamākhi	https://ismi.mpiwg-berlin.mpg.de/place/4404	ISMI	0700	Azerbaijan	#178920
141246	Sicily	https://ismi.mpiwg-berlin.mpg.de/place/141246	ISMI	0700	Italy	#173763
350578	Sidon	https://ismi.mpiwg-berlin.mpg.de/place/350578	ISMI	0700	Lebanon	#174621
376768	Sijistan	https://ismi.mpiwg-berlin.mpg.de/place/376768	ISMI	0700		
360314	Siraf	https://ismi.mpiwg-berlin.mpg.de/place/360314	ISMI	0700	Iran	#174469
85537	Sīwās (NE Turkey)	https://ismi.mpiwg-berlin.mpg.de/place/85537	ISMI	0700		
173935	Slovakia	https://ismi.mpiwg-berlin.mpg.de/place/173935	ISMI	0700		
174730	Spain	https://ismi.mpiwg-berlin.mpg.de/place/174730	ISMI	0700		
85534	Sartakht	https://ismi.mpiwg-berlin.mpg.de/place/85534	ISMI	0700		
456861	Satarāh	https://ismi.mpiwg-berlin.mpg.de/place/456861	ISMI	0700	India	#174638
179081	Saudi Arabia	https://ismi.mpiwg-berlin.mpg.de/place/179081	ISMI	0700		
393060	St Andrews, Fife, Scotland	https://ismi.mpiwg-berlin.mpg.de/place/393060	ISMI	0700	UK	#174533
87260	St. Petersburg	https://ismi.mpiwg-berlin.mpg.de/place/87260	ISMI	0700	Russia	#174659
74460	Stockholm	https://ismi.mpiwg-berlin.mpg.de/place/74460	ISMI	0700		
86689	Strasbourg	https://ismi.mpiwg-berlin.mpg.de/place/86689	ISMI	0700	France	#174775
437147	Suhraward	https://ismi.mpiwg-berlin.mpg.de/place/437147	ISMI	0700		
442705	Sulaymaniyah	https://ismi.mpiwg-berlin.mpg.de/place/442705	ISMI	0700	Iraq	#173298
374813	Sumaysat	https://ismi.mpiwg-berlin.mpg.de/place/374813	ISMI	0700	Syria	#174694
178937	Sweden	https://ismi.mpiwg-berlin.mpg.de/place/178937	ISMI	0700		
174694	Syria	https://ismi.mpiwg-berlin.mpg.de/place/174694	ISMI	0700		
314816	Tabaristan	https://ismi.mpiwg-berlin.mpg.de/place/314816	ISMI	0700	Iran	#174469
484892	Tabrīz	https://ismi.mpiwg-berlin.mpg.de/place/484892	ISMI	0700	Iran	#174469
412619	Taft	https://ismi.mpiwg-berlin.mpg.de/place/412619	ISMI	0700	Yazd	#87675
276430	Segovia	https://ismi.mpiwg-berlin.mpg.de/place/276430	ISMI	0700	Spain	#174730
179518	Tajikistan	https://ismi.mpiwg-berlin.mpg.de/place/179518	ISMI	0700		
142459	Takrit	https://ismi.mpiwg-berlin.mpg.de/place/142459	ISMI	0700	Iraq	#173298
85640	Taku	https://ismi.mpiwg-berlin.mpg.de/place/85640	ISMI	0700		
473519	Tazeghedra	https://ismi.mpiwg-berlin.mpg.de/place/473519	ISMI	0700	Morocco	#173531
87569	Tbilisi	https://ismi.mpiwg-berlin.mpg.de/place/87569	ISMI	0700	Georgia	#179183
86384	Tehran	https://ismi.mpiwg-berlin.mpg.de/place/86384	ISMI	0700	Iran	#174469
85113	Terjān	https://ismi.mpiwg-berlin.mpg.de/place/85113	ISMI	0700		
348362	Test City	https://ismi.mpiwg-berlin.mpg.de/place/348362	ISMI	0700		
86874	Tetuan	https://ismi.mpiwg-berlin.mpg.de/place/86874	ISMI	0700	Morocco	#173531
87437	Tangier	https://ismi.mpiwg-berlin.mpg.de/place/87437	ISMI	0700	Morocco	#173531
86233	Tarim, Yemen	https://ismi.mpiwg-berlin.mpg.de/place/86233	ISMI	0700	Yemen	#178900
359019	Tarsus	https://ismi.mpiwg-berlin.mpg.de/place/359019	ISMI	0700		
86548	Tashkent	https://ismi.mpiwg-berlin.mpg.de/place/86548	ISMI	0700	Uzbekistan	#173272
25277	Tiflis (Tbilisi)	https://ismi.mpiwg-berlin.mpg.de/place/25277	ISMI	0700	Georgia	#179183
321561	Tlemcen	https://ismi.mpiwg-berlin.mpg.de/place/321561	ISMI	0700	Algeria	#173275
443439	Tokat	https://ismi.mpiwg-berlin.mpg.de/place/443439	ISMI	0700	Turkey	#174510
140646	Toledo	https://ismi.mpiwg-berlin.mpg.de/place/140646	ISMI	0700	Spain	#174730
86779	Tonk	https://ismi.mpiwg-berlin.mpg.de/place/86779	ISMI	0700		
38689	Toronto	https://ismi.mpiwg-berlin.mpg.de/place/38689	ISMI	0700	Canada	#179459
108386	Tortosa (Catalonia)	https://ismi.mpiwg-berlin.mpg.de/place/108386	ISMI	0700	Spain	#174730
19074	Trebizond (Trabzon)	https://ismi.mpiwg-berlin.mpg.de/place/19074	ISMI	0700		
86507	Tripoli	https://ismi.mpiwg-berlin.mpg.de/place/86507	ISMI	0700	Libya	#178992
86533	Tübingen	https://ismi.mpiwg-berlin.mpg.de/place/86533	ISMI	0700	Germany	#174492
86632	Tunis	https://ismi.mpiwg-berlin.mpg.de/place/86632	ISMI	0700	Tunisia	#173557
173557	Tunisia	https://ismi.mpiwg-berlin.mpg.de/place/173557	ISMI	0700		
86305	Turin	https://ismi.mpiwg-berlin.mpg.de/place/86305	ISMI	0700	Italy	#173763
174510	Turkey	https://ismi.mpiwg-berlin.mpg.de/place/174510	ISMI	0700		
178885	Turkmenistan	https://ismi.mpiwg-berlin.mpg.de/place/178885	ISMI	0700		
85545	Ṭūs	https://ismi.mpiwg-berlin.mpg.de/place/85545	ISMI	0700		
87257	Ufa	https://ismi.mpiwg-berlin.mpg.de/place/87257	ISMI	0700	Russia	#174659
174533	UK	https://ismi.mpiwg-berlin.mpg.de/place/174533	ISMI	0700		
173857	Ukraine	https://ismi.mpiwg-berlin.mpg.de/place/173857	ISMI	0700		
350677	UNKNOWN	https://ismi.mpiwg-berlin.mpg.de/place/350677	ISMI	0700		
179446	unknown city is part of Canada	https://ismi.mpiwg-berlin.mpg.de/place/179446	ISMI	0700	Canada	#179459
177105	unknown city is part of Germany	https://ismi.mpiwg-berlin.mpg.de/place/177105	ISMI	0700	Germany	#174492
173343	unknown city is part of Iran	https://ismi.mpiwg-berlin.mpg.de/place/173343	ISMI	0700	Iran	#174469
179801	unknown city is part of Iraq	https://ismi.mpiwg-berlin.mpg.de/place/179801	ISMI	0700	Iraq	#173298
176454	unknown city is part of Morocco	https://ismi.mpiwg-berlin.mpg.de/place/176454	ISMI	0700	Morocco	#173531
200570	unknown city is part of unknown country	https://ismi.mpiwg-berlin.mpg.de/place/200570	ISMI	0700	unknown country	#200567
200567	unknown country	https://ismi.mpiwg-berlin.mpg.de/place/200567	ISMI	0700		
155747	Upal	https://ismi.mpiwg-berlin.mpg.de/place/155747	ISMI	0700		
86266	Uppsala	https://ismi.mpiwg-berlin.mpg.de/place/86266	ISMI	0700	Sweden	#178937
173554	USA	https://ismi.mpiwg-berlin.mpg.de/place/173554	ISMI	0700		
447130	Uskudar	https://ismi.mpiwg-berlin.mpg.de/place/447130	ISMI	0700	Istanbul	#85148
173272	Uzbekistan	https://ismi.mpiwg-berlin.mpg.de/place/173272	ISMI	0700		
142599	Valencia	https://ismi.mpiwg-berlin.mpg.de/place/142599	ISMI	0700	Spain	#174730
38383	Vatican City	https://ismi.mpiwg-berlin.mpg.de/place/38383	ISMI	0700	Vatican City State	#43921
43921	Vatican City State	https://ismi.mpiwg-berlin.mpg.de/place/43921	ISMI	0700		
501761	Yedikule	https://ismi.mpiwg-berlin.mpg.de/place/501761	ISMI	0700	Istanbul	#85148
178900	Yemen	https://ismi.mpiwg-berlin.mpg.de/place/178900	ISMI	0700		
87640	Yerevan	https://ismi.mpiwg-berlin.mpg.de/place/87640	ISMI	0700	Armenia	#173852
87882	Yozgat	https://ismi.mpiwg-berlin.mpg.de/place/87882	ISMI	0700	Turkey	#174510
87199	Zabid	https://ismi.mpiwg-berlin.mpg.de/place/87199	ISMI	0700		
483787	Zabid	https://ismi.mpiwg-berlin.mpg.de/place/483787	ISMI	0700	Yemen	#178900
498785	Ẓāhiriyya Juwāniyya madrasa	https://ismi.mpiwg-berlin.mpg.de/place/498785	ISMI	0700	Damascus	#85658
108247	Zahra (suburb of Cordova)	https://ismi.mpiwg-berlin.mpg.de/place/108247	ISMI	0700	Spain	#174730
458112	Zanjān	https://ismi.mpiwg-berlin.mpg.de/place/458112	ISMI	0700	Iran	#174469
142614	Zaragoza	https://ismi.mpiwg-berlin.mpg.de/place/142614	ISMI	0700	Spain	#174730
87037	Vienna	https://ismi.mpiwg-berlin.mpg.de/place/87037	ISMI	0700	Austria	#173483
436967	Wādyāš	https://ismi.mpiwg-berlin.mpg.de/place/436967	ISMI	0700	Spain	#174730
142516	Wann (Khuzistan)	https://ismi.mpiwg-berlin.mpg.de/place/142516	ISMI	0700	Iran	#174469
87833	Washington D.C.	https://ismi.mpiwg-berlin.mpg.de/place/87833	ISMI	0700	USA	#173554
458696	Wāsiṭ	https://ismi.mpiwg-berlin.mpg.de/place/458696	ISMI	0700	Iraq	#173298
141626	Wāsiṭa (south of Cordoba)	https://ismi.mpiwg-berlin.mpg.de/place/141626	ISMI	0700	Spain	#174730
164884	Wrocław	https://ismi.mpiwg-berlin.mpg.de/place/164884	ISMI	0700		
153749	Yamgan (or Yomgan in NE Afghanistan)	https://ismi.mpiwg-berlin.mpg.de/place/153749	ISMI	0700	Afghanistan	#179798
87675	Yazd	https://ismi.mpiwg-berlin.mpg.de/place/87675	ISMI	0700	Iran	#174469
350573	ʿAkkā	https://ismi.mpiwg-berlin.mpg.de/place/350573	ISMI	0700	Palestine/Israel	#179483
431559	ʿAyn Zarba	https://ismi.mpiwg-berlin.mpg.de/place/431559	ISMI	0700		
